"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"170","16670287","LOC107985108","107985108","uncharacterized LOC107985108",-0.279346151022545,2.66425937811762,-0.845288541079115,0.414264451336882,0.572598143967252,-6.56497196061039
"171","16670367","FCGR1A","2209","Fc fragment of IgG receptor Ia",0.407469548553653,4.37455718372291,0.840869214675885,0.416641558041176,0.574377006476207,-6.56874423458266
"172","16670432","PLEKHO1","51177","pleckstrin homology domain containing O1",0.362390645548795,4.41129084562221,2.4523979936855,0.0302129625422158,0.083600207539016,-4.32275981147573
"173","16670479","CIART","148523","circadian associated repressor of transcription",-0.120340624082989,4.93261911818057,-0.415438951068586,0.68505371348351,0.796545932977822,-6.84522467931277
"174","16670592","FALEC","100874054","focally amplified long non-coding RNA in epithelial cancer",-0.291855574787245,3.93556182998431,-1.11655850840157,0.285749383309111,0.441726385189072,-6.30110751304097
"175","16670697","PRUNE1","58497","prune exopolyphosphatase 1",-0.366831901027489,8.03952249503913,-2.18710652067533,0.0489681748035674,0.120904536663217,-4.77811307817492
"176","16670710","BNIPL","149428","BCL2 interacting protein like",-0.24954241022185,3.10042969435141,-0.833778230594531,0.420474630280107,0.577845252139328,-6.57476023799333
"177","16670959","OAZ3","51686","ornithine decarboxylase antizyme 3",-0.791640716577644,5.55742006805217,-2.18766672845924,0.0489188386868105,0.120828062522227,-4.77717349075656
"178","16671019","LCE5A","254910","late cornified envelope 5A",-0.770040453669368,1.69810670032509,-2.5491632504581,0.0252768600416386,0.0734312313792415,-4.15221265755907
"179","16671031","LCE3B","353143","late cornified envelope 3B",0.392950525456521,4.79776351782852,1.66342141417624,0.121753875521013,0.238177605153026,-5.60188474492611
"180","16671037","LCE2D","353141","late cornified envelope 2D",0.909518303361112,1.6866477400432,4.10932233507573,0.00140793346425569,0.00886526525818413,-1.29070718217665
"181","16671057","C1orf68","100129271","chromosome 1 open reading frame 68",0.531333067106221,1.89934007009077,1.74293441784853,0.106539004339499,0.216299490451683,-5.48490524891395
"182","16671104","SPRR1A","6698","small proline rich protein 1A",-2.95523081759028,4.58780167912343,-9.45903226711631,5.83323504894434e-07,5.67293426265463e-05,6.60457408499265
"183","16671108","SPRR3","6707","small proline rich protein 3",-1.33194734075995,4.40325749259408,-3.02429908669715,0.0104325478216584,0.0370859884746148,-3.29193909010585
"184","16671125","LELP1","149018","late cornified envelope like proline rich 1",0.330115169981279,2.21575751701557,1.354317714605,0.200254261552443,0.340132431857274,-6.02184360420019
"185","16671139","S100A9","6280","S100 calcium binding protein A9",1.00915659673312,9.59326426609008,7.60385680356836,5.79909397777548e-06,0.00025056274752426,4.29794822052585
"186","16671154","S100A1","6271","S100 calcium binding protein A1",-0.74197259836534,5.98440320853486,-2.8152858934163,0.0154160986192101,0.0501423276887803,-3.67411107829047
"187","16671187","NPR1","4881","natriuretic peptide receptor 1",-0.368585634451034,3.47449254481423,-1.86274315590879,0.0868116532777824,0.186551495286678,-5.30262217892266
"188","16671305","CREB3L4","148327","cAMP responsive element binding protein 3 like 4",-0.309573011677624,4.46973557200172,-1.30516601286488,0.215980909819484,0.360080327912325,-6.08294438772548
"189","16671457","IL6R","3570","interleukin 6 receptor",0.345607174599985,4.7039276040094,1.58948139852738,0.137586760020588,0.259850999120398,-5.7075777930148
"190","16671503","CKS1B","1163","CDC28 protein kinase regulatory subunit 1B",-0.403657040763322,5.38364374095329,-2.33888214831289,0.037194056071939,0.0978556133360092,-4.51999859905487
"191","16671540","LENEP","55891","lens epithelial protein",-0.0284538143543753,2.54547681254152,-0.0833070734731583,0.934962378062565,0.962310722298088,-6.9333735387225
"192","16671738","FDPS","2224","farnesyl diphosphate synthase",-0.63635541336409,5.09726238565614,-3.12290042215148,0.00867625073229616,0.0323633272071692,-3.11033905864555
"193","16671791","MSTO1","55154","misato mitochondrial distribution and morphology regulator 1",-0.0564714582649026,4.39814737603972,-0.179230527680957,0.860706924420228,0.920287871739535,-6.91989460633636
"194","16671874","SYT11","23208","synaptotagmin 11",-0.894194566012567,8.57632782638662,-6.03302696822561,5.57647510493925e-05,0.00102209487995822,1.99584631356463
"195","16671884","RXFP4","339403","relaxin family peptide/INSL5 receptor 4",0.0656330925014501,4.01409217680245,0.180573951439372,0.859675010314174,0.919632834964602,-6.91963616781615
"196","16672027","TMEM79","84283","transmembrane protein 79",-0.449535449866707,4.51046771049841,-1.59192529566798,0.137036079973833,0.259034015003683,-5.70413388237492
"197","16672052","RHBG","57127","Rh family B glycoprotein (gene/pseudogene)",-0.0834546111722165,3.64997797464006,-0.27205928825167,0.790138368274234,0.874775256638977,-6.89753455211253
"198","16672265","CYCSP52","360155","CYCS pseudogene 52",-0.102144658418434,2.81488008389062,-0.212371481378587,0.835333707592542,0.903880249294347,-6.91295933922549
"199","16672306","CD1D","912","CD1d molecule",0.287880576428413,3.79828444959818,1.88698594338516,0.0832472231307383,0.180715177476001,-5.26491376963365
"200","16672323","CD1C","911","CD1c molecule",0.178370094970801,4.1346841683235,0.742172379796939,0.472068660352602,0.625446263570834,-6.64835028101633
"201","16672362","MNDA","4332","myeloid cell nuclear differentiation antigen",0.865110556927423,7.11374663429636,5.915812126324,6.69061771245443e-05,0.00113100223437049,1.81001368947526
"202","16672373","PYHIN1","149628","pyrin and HIN domain family member 1",0.904305808791619,4.06581783453464,3.39083815984687,0.00526278756074145,0.0221313902697289,-2.61463695546328
"203","16672390","IFI16","3428","interferon gamma inducible protein 16",-0.192891743022916,9.59258062384121,-1.3967326681097,0.187451309062338,0.324127752082885,-5.9677869946936
"204","16672412","CADM3","57863","cell adhesion molecule 3",0.285743714774742,6.06892924634491,1.34259408812871,0.203917445542205,0.344663958815234,-6.03656939902641
"205","16672428","ACKR1","2532","atypical chemokine receptor 1 (Duffy blood group)",0.371889310462935,6.07958328589657,2.55333633426057,0.0250826296484994,0.0731901122337588,-4.14481258177225
"206","16672435","FCER1A","2205","Fc fragment of IgE receptor Ia",0.0721054766649063,5.85868185081529,0.271802966303009,0.790330893368253,0.874775256638977,-6.89760883021892
"207","16672478","SLAMF8","56833","SLAM family member 8",1.91921587982559,6.03562892989655,10.5707863115454,1.73018446716573e-07,3.1623927205418e-05,7.80528388271174
"208","16672505","ATP1A2","477","ATPase Na+/K+ transporting subunit alpha 2",-0.77657987547984,6.67860687537628,-4.94582297241077,0.000325211603166808,0.00328204347981227,0.197210429054541
"209","16672567","CASQ1","844","calsequestrin 1",-0.482313044324463,3.67945014894269,-1.59387374644386,0.136598410784811,0.25850375121198,-5.70138567988977
"210","16672596","SUMO1P3","474338","SUMO1 pseudogene 3",0.13804776676011,5.29785280888667,0.453105387185326,0.658447612908699,0.777842961030384,-6.82795700905514
"211","16672646","LOC105371468","105371468","uncharacterized LOC105371468",0.134321239100536,2.48233615262765,0.440263146424051,0.66746658230097,0.784833829796351,-6.83400737695069
"212","16672654","SLAMF7","57823","SLAM family member 7",2.21107899918917,4.42009731242937,10.5970560371755,1.68334431459213e-07,3.1623927205418e-05,7.83219914570009
"213","16672710","KLHDC9","126823","kelch domain containing 9",-0.746466590803199,4.79098491646336,-4.31843133908069,0.000968226966944831,0.00691740873235286,-0.911715041412232
"214","16672838","FCER1G","2207","Fc fragment of IgE receptor Ig",1.00491719861733,9.3083741608641,6.04675741820377,5.45943382079264e-05,0.001009075127551,2.01748472098097
"215","16672864","PCP4L1","654790","Purkinje cell protein 4 like 1",-1.28758990198003,8.19785901765635,-8.70533980097978,1.4192146854975e-06,9.43276023290255e-05,5.71657960119819
"216","16672893","FCGR2A","2212","Fc fragment of IgG receptor IIa",0.846745294441807,4.49450281509316,4.433883155249,0.000789139337115323,0.0059479230678337,-0.70428765331706
"217","16672920","FCGR2B","2213","Fc fragment of IgG receptor IIb",1.16822509841006,3.5093023612719,4.53376349440761,0.000662040570635711,0.00526114366519683,-0.525983015936417
"218","16672942","HSPA7","3311","heat shock protein family A (Hsp70) member 7",1.17471270690246,3.32999859379765,4.24006192574959,0.00111343259566383,0.00756858107383057,-1.05327949040268
"219","16673126","RGS4","5999","regulator of G protein signaling 4",-0.646065606593501,3.42925252373156,-2.65941746820483,0.0206062813739931,0.0627728386300346,-3.95557303329151
"220","16673146","LOC101928404","101928404","uncharacterized LOC101928404",0.14023491799939,2.74882950570526,0.379924375961681,0.710550640425513,0.814108168901249,-6.86017126966333
"221","16673251","MGST3","4259","microsomal glutathione S-transferase 3",-0.471903442601762,5.68916119974495,-3.52198856029267,0.00412495306781111,0.0183641347673864,-2.37162601103515
"222","16673275","TMCO1-AS1","100147773","TMCO1 antisense RNA 1",-1.07319800459768,4.92226528335643,-3.82502506201092,0.00235992672730269,0.0126349209647288,-1.81162434433294
"223","16673298","FAM78B-AS1","105371586","FAM78B antisense RNA 1",-0.499164767909801,4.45790630425061,-1.65167515006289,0.12415707292402,0.241202698506068,-5.61887908088668
"224","16673348","DUSP27","92235","dual specificity phosphatase 27, atypical",0.138142915475706,2.2489436531759,0.45877897100001,0.654480777938045,0.77486057460317,-6.82523046461411
"225","16673393","RCSD1","92241","RCSD domain containing 1",1.09733686055225,4.36163560350486,3.94905494311369,0.00188195214513863,0.0108056240096092,-1.58367616655539
"226","16673507","XCL1","6375","X-C motif chemokine ligand 1",0.610791514043296,2.61311644224967,1.33321504683772,0.206887435892656,0.347896582717526,-6.04828202821401
"227","16673525","ATP1B1","481","ATPase Na+/K+ transporting subunit beta 1",-1.21100460090085,7.28455633465443,-7.102551422149,1.15347255197888e-05,0.000389216819160092,3.60055338285468
"228","16673544","BLZF1","8548","basic leucine zipper nuclear factor 1",-0.126708366268565,6.54642238048416,-0.850262661886546,0.411599763999336,0.570170794575968,-6.56070512635213
"229","16673636","PRRX1","5396","paired related homeobox 1",-0.029476408500722,8.63498034657314,-0.221481161123105,0.828391609023335,0.898881396334687,-6.91084879384953
"230","16673682","FMO3","2328","flavin containing dimethylaniline monoxygenase 3",0.290663666252073,3.31556457846032,1.10577579450406,0.29021010050513,0.446790468255442,-6.31275933281045
"231","16673877","MIR3120","100422882","microRNA 3120",-1.04063839265638,7.40753581223397,-6.82353025007944,1.71470057721716e-05,0.000482889495528908,3.19751986941968
"232","16673928","FASLG","356","Fas ligand",0.492353478560426,2.60615089118796,1.86720754799158,0.0861449999406688,0.185421687801636,-5.29569810639614
"233","16674022","LINC02776","105371620","long intergenic non-protein coding RNA 2776",0.391726981612572,3.78047197703598,1.66713983465681,0.121001692779224,0.237314795376242,-5.59648928011465
"234","16674139","LINC01657","101928751","long intergenic non-protein coding RNA 1657",0.157234897507881,2.84748788087015,0.509614029820348,0.619439147302606,0.746366890542235,-6.79934426455673
"235","16674151","PAPPA2","60676","pappalysin 2",0.552063042338324,1.90634637844103,1.93124698804364,0.0770820060453101,0.170487260429627,-5.19539277746687
"236","16674273","C1orf220","400798","chromosome 1 open reading frame 220 (putative)",0.280009103693256,4.17502175106404,0.82952809448189,0.422783221452458,0.579385415777895,-6.57834430535249
"237","16674287","MIR4424","100616328","microRNA 4424",0.859320764250092,1.45632423969864,3.59336955688747,0.00361431403075674,0.0169027621338872,-2.23944796326641
"238","16674319","FAM20B","9917","FAM20B glycosaminoglycan xylosylkinase",-0.789181570796543,7.1427601431079,-4.74408375954543,0.000459295930789595,0.00410793626167576,-0.154258703546133
"239","16674742","NPL","80896","N-acetylneuraminate pyruvate lyase",1.39690546700654,5.48946998952162,6.22174781472342,4.17574145613519e-05,0.000835148291227037,2.29087487860305
"240","16674845","LAMC2","3918","laminin subunit gamma 2",0.275453509786357,3.62167263616622,0.369296964882819,0.718253692370563,0.820790082632564,-6.86439068020331
"241","16675009","SWT1","54823","SWT1 RNA endoribonuclease homolog",0.269665674692074,5.89918751353269,1.65256048609574,0.123974497855263,0.240990308977144,-5.61760082507773
"242","16675192","OCLM","10896","oculomedin",-0.467068842942741,4.42990331849828,-1.28922742366349,0.221291079091559,0.366313283125147,-6.10239403077976
"243","16675194","LOC102724919","102724919","uncharacterized LOC102724919",0.205728576495168,3.48779529958905,0.332095180401744,0.745468835536072,0.843539972111325,-6.87823736811829
"244","16675197","PLA2G4A","5321","phospholipase A2 group IVA",-0.825917139188376,5.76517741127934,-5.66052058649272,0.000100148662231874,0.00142635973481761,1.39841731318737
"245","16675301","RGS1","5996","regulator of G protein signaling 1",2.24948709417408,4.86305619941821,11.9422336035107,4.42930050055977e-08,1.7143998408049e-05,9.12916139676853
"246","16675312","RGS13","6003","regulator of G protein signaling 13",0.835444921331476,2.1376756360616,2.81346668851935,0.0154685043490153,0.0502134970974449,-3.67741611484364
"247","16675334","RO60","6738","Ro60, Y RNA binding protein",-0.419891333232892,8.24076800619411,-3.06804147367247,0.0096132825253758,0.0349096044532572,-3.21145683738412
"248","16675378","LINC01031","101929184","long intergenic non-protein coding RNA 1031",-0.137818208996729,2.45102499343067,-0.385191882030989,0.706744856509212,0.812151791098606,-6.85803658809637
"249","16675472","CFHR2","3080","complement factor H related 2",0.543516960291305,1.62312474915592,1.62128077553365,0.130569776859447,0.249680073157558,-5.66249910259353
"250","16675533","C1orf53","388722","chromosome 1 open reading frame 53",0.236295709462401,3.33008498886285,0.520569642080652,0.612009256944124,0.740851204819754,-6.79342407215139
"251","16675578","PTPRC","5788","protein tyrosine phosphatase receptor type C",1.6085087738943,7.02382134706122,7.60038579549447,5.82615507161274e-06,0.00025056274752426,4.29323491425803
"252","16675627","LINC01221","104266961","long intergenic non-protein coding RNA 1221",0.151818969669015,1.92480498109149,0.549826414014557,0.592388732679855,0.724974062924541,-6.77702553596249
"253","16675668","DDX59-AS1","101929224","DDX59 antisense RNA 1",0.191449900405225,2.50965514241977,0.623308424188416,0.544589988934651,0.686607037208278,-6.73209921529454
